mag_id,101B,102,103,104,105,106
106_bin101,0.01076224,0.35715817,0.014965458999999999,0.056734915,0.13633873,0.47176408
105_bin127,0.007658772800000001,0.0041512022,0.006826734,0.3276912,0.18872664,0.0041400761999999995
104_bin121,0.0078493088,0.0040052311,0.0087089318,0.32971694,0.18081013,0.0079985445
105_bin29,0.031232361,0.021361562999999997,0.044759712,0.022248799,0.99407306,0.020786000000000002
104_bin41,1.1483709,0.097152344,0.46976484,0.90855951,1.4046233,0.42884523
106_bin73,1.1678155000000001,0.15173370000000003,0.59162502,0.8377049999999999,1.3896794,0.59937032
105_bin69,0.57211915,0.0054866119,1.2415764999999999,0.12929269999999998,0.33606233,0.013421967
106_bin5,0.89904482,0.017369362,0.523227,0.066189812,0.34537784,0.41543434
105_bin24,0.87049876,0.013177257,0.48067184,0.059875338,0.32559221,0.41087669
105_bin84,0.015713729,0.01837185,0.018121376,0.13035847,0.91093718,0.12309200000000001
105_bin46,0.0098088455,0.016307745,0.032944586,0.016095853,0.95515085,0.7174286999999999
106_bin99,0.0096135331,0.023154021,0.036595316,0.017358493,0.90016074,0.7473668000000001
106_bin19,0.19387652,0.49928918,0.15599222,0.29036045,0.42148616,0.95420041
102_bin71,0.21436155,1.8573564999999999,0.25880952,0.23687814,0.43411775,0.31127204
103_bin11,0.0017417506,0.011681706000000002,0.54268808,0.0051971269,0.026767545,0.0062303538
105_bin147,0.020326285,0.0042288887,0.20927685,0.0037830451,0.2359595,0.014168928999999999
101B_bin82,1.1051198999999998,0.11068072,0.26608924,0.016530285,0.12376844,1.4440217
106_bin71,1.1512524,0.12230154,0.30072189,0.021945918999999998,0.14233734,1.5395249
105_bin118,8.770514000000001e-05,0.00066758915,0.19584889,0.03231239,0.17631106,0.00044220442
104_bin112,0.068181714,0.019682349,0.32303168,0.17240318,0.09096976300000001,0.07739139099999999
103_bin60,0.068344687,0.019585883000000002,0.33344738,0.15844211,0.090268566,0.077450256
106_bin66,0.020545803,0.048114095,0.0084568662,0.034446465,0.016163293000000002,0.2621198
106_bin109,0.032585384,0.0076118139,0.06330933799999999,0.018513575,0.014860337,0.28188264
105_bin96,0.020173639,0.026386969,0.027014958999999998,0.051440085999999996,0.25982286,0.02694494
106_bin54,0.027419197000000003,0.16997829,0.030783027999999997,0.11381926,0.062638394,0.4254884
106_bin13,0.057576068,0.00020331975,0.0045960578,0.000153006,0.005668124,0.64329231
105_bin31,0.0070393087,0.00053977772,0.00014867452,0.0012306398,0.15863666,0.0030956823
106_bin32,0.00046527822,0.000101079,0.0029384921,0.00024955603,0.0011983416,0.22001256
105_bin109,0.0010110831,0.00063704218,0.00039680564,0.0012320721,0.25231857,0.0016596401
106_bin50,0.0083292761,0.0008349162700000001,0.0066919952,0.0067246975,0.0081170147,0.28565389
101B_bin89,0.31196797,0.00081815679,0.0030250392,0.0040040542,0.0068473951000000005,0.0086268087
104_bin48,0.016953516999999998,0.0040085497,0.02670444,0.24220617,0.006388720400000001,0.0005824266099999999
